scenario;region;sector;subsector;output;technology;1990;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;Units;basin;region_id;subRegion;basin_name
CO2B_W;USA;Fruits;FruitsTree_FraserR;Fruits;FruitsTree_FraserR_IRR_lo;0.0000337;0.0000346;0.0000326;0.0000297;3.05755E-05;3.12452E-05;3.02812E-05;2.90486E-05;0.000028087;2.61129E-05;2.75237E-05;Mt;FraserR;27;Fraser;Fraser
CO2B_W;USA;Fruits;FruitsTree_GreatBasin;Fruits;FruitsTree_GreatBasin_IRR_hi;0.0220075;0.0224893;0.021256;0.0192953;0.0211537;0.0234908;0.0253919;0.0288555;0.0333717;0.040441;0.034554;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Fruits;FruitsTree_GreatBasin;Fruits;FruitsTree_GreatBasin_IRR_lo;0.0146717;0.0149929;0.0141707;0.0128635;0.0137169;0.0146245;0.0151083;0.0154857;0.0158837;0.0158668;0.015315;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Fruits;FruitsTree_GreatBasin;Fruits;FruitsTree_GreatBasin_RFD_hi;0.0023029;0.0023534;0.0022243;0.0020192;0.00222318;0.0024796;0.00269019;0.00306558;0.00355158;0.00431928;0.00512209;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Fruits;FruitsTree_GreatBasin;Fruits;FruitsTree_GreatBasin_RFD_lo;0.0015353;0.0015689;0.0014828;0.0013461;0.0014391;0.00153813;0.00159234;0.00163394;0.00167644;0.0016753;0.00157776;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Fruits;FruitsTree_GreatLakes;Fruits;FruitsTree_GreatLakes_IRR_hi;0.164612;0.168216;0.15899;0.144325;0.153706;0.166537;0.180639;0.191156;0.209544;0.237843;0.307106;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Fruits;FruitsTree_GreatLakes;Fruits;FruitsTree_GreatLakes_IRR_lo;0.109742;0.112144;0.105993;0.0962166;0.0997495;0.10372;0.106349;0.101245;0.0986268;0.0919616;0.0942692;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Fruits;FruitsTree_GreatLakes;Fruits;FruitsTree_GreatLakes_RFD_hi;0.397058;0.40575;0.383496;0.348122;0.371147;0.402565;0.437387;0.463098;0.508502;0.577765;0.745845;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Fruits;FruitsTree_GreatLakes;Fruits;FruitsTree_GreatLakes_RFD_lo;0.264705;0.2705;0.255664;0.232081;0.240758;0.250497;0.257141;0.244893;0.238781;0.222786;0.228221;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Fruits;FruitsTree_MexCstNW;Fruits;FruitsTree_MexCstNW_IRR_hi;0.0024747;0.0025288;0.0023902;0.0021697;0.00245125;0.00282801;0.00330126;0.00395324;0.00478805;0.00624524;0.00863637;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
CO2B_W;USA;Fruits;FruitsTree_MexCstNW;Fruits;FruitsTree_MexCstNW_IRR_lo;0.0016498;0.0016859;0.0015934;0.0014465;0.00158299;0.00174716;0.00191989;0.00205704;0.00219438;0.00232533;0.00251836;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
CO2B_W;USA;Fruits;FruitsTree_MissouriR;Fruits;FruitsTree_MissouriR_IRR_hi;0.0014073;0.0014382;0.001359;0.0012339;0.00135057;0.00151371;0.00166049;0.00151107;0.000960134;0.000194614;0;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Fruits;FruitsTree_MissouriR;Fruits;FruitsTree_MissouriR_IRR_lo;0.0009382;0.0009588;0.000906;0.0008226;0.000878368;0.000948924;0.00101862;0.00101323;0.000881651;0.000314117;0;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Fruits;FruitsTree_MissouriR;Fruits;FruitsTree_MissouriR_RFD_hi;0.0969353;0.0990574;0.0936244;0.0849884;0.0954245;0.109665;0.127714;0.150022;0.180317;0.231131;0.326451;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Fruits;FruitsTree_MissouriR;Fruits;FruitsTree_MissouriR_RFD_lo;0.0646235;0.0660382;0.0624163;0.0566589;0.0613686;0.0671188;0.0733864;0.0770677;0.0815812;0.0849262;0.0938872;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Fruits;FruitsTree_MissppRN;Fruits;FruitsTree_MissppRN_IRR_hi;0.0216222;0.0220953;0.0208834;0.018957;0.0202708;0.0224252;0.0255278;0.0272182;0.0297557;0.0332669;0.00704952;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
CO2B_W;USA;Fruits;FruitsTree_MissppRN;Fruits;FruitsTree_MissppRN_IRR_lo;0.0144148;0.0147302;0.0139222;0.012638;0.0131568;0.0139636;0.0149453;0.0143225;0.0139312;0.012796;0.00773137;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
CO2B_W;USA;Fruits;FruitsTree_MissppRN;Fruits;FruitsTree_MissppRN_RFD_hi;0.0969083;0.0990299;0.0935984;0.0849647;0.0919308;0.102713;0.118123;0.126584;0.139121;0.156526;0.180251;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
CO2B_W;USA;Fruits;FruitsTree_MissppRN;Fruits;FruitsTree_MissppRN_RFD_lo;0.0646056;0.0660199;0.0623989;0.0566431;0.0593872;0.0633809;0.0681943;0.0654453;0.063714;0.0584651;0.0530146;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
CO2B_W;USA;Fruits;FruitsTree_MissppRS;Fruits;FruitsTree_MissppRS_IRR_hi;0.0081917;0.0083711;0.0079119;0.0071823;0.00783316;0.00868258;0.0089158;0.00729195;0.00580402;0.00386472;0.00201142;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
CO2B_W;USA;Fruits;FruitsTree_MissppRS;Fruits;FruitsTree_MissppRS_IRR_lo;0.0054611;0.0055807;0.0052746;0.0047882;0.00505432;0.00535443;0.00548934;0.00504327;0.00461263;0.00373924;0.00265263;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
CO2B_W;USA;Fruits;FruitsTree_MissppRS;Fruits;FruitsTree_MissppRS_RFD_hi;0.0119702;0.0122321;0.0115612;0.010495;0.0114046;0.0126154;0.0138872;0.0151284;0.0169613;0.019383;0.0256775;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
CO2B_W;USA;Fruits;FruitsTree_MissppRS;Fruits;FruitsTree_MissppRS_RFD_lo;0.0079802;0.0081548;0.0077075;0.0069967;0.00736514;0.00778416;0.00809191;0.00791125;0.00784797;0.00733382;0.00767525;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
CO2B_W;USA;Fruits;FruitsTree_NelsonR;Fruits;FruitsTree_NelsonR_IRR_hi;0.0000045;0.0000045;0.0000042;0.0000041;4.43268E-06;4.82457E-06;5.30107E-06;5.73917E-06;6.4399E-06;7.55337E-06;9.96649E-06;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
CO2B_W;USA;Fruits;FruitsTree_NelsonR;Fruits;FruitsTree_NelsonR_IRR_lo;0.000003;0.000003;0.0000028;0.0000027;2.83907E-06;2.96372E-06;3.09004E-06;3.00662E-06;2.98899E-06;2.87259E-06;3.00045E-06;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
CO2B_W;USA;Fruits;FruitsTree_NelsonR;Fruits;FruitsTree_NelsonR_RFD_hi;0.0138253;0.0141281;0.013353;0.0121215;0.0134717;0.0150311;0.0169033;0.0184971;0.0210058;0.0249118;0.0332192;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
CO2B_W;USA;Fruits;FruitsTree_NelsonR;Fruits;FruitsTree_NelsonR_RFD_lo;0.0092169;0.0094187;0.008902;0.008081;0.00864393;0.00915824;0.00967343;0.0094562;0.00943889;0.00907681;0.00945451;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
CO2B_W;USA;Fruits;FruitsTree_OhioR;Fruits;FruitsTree_OhioR_IRR_hi;0.0087085;0.0088989;0.0084108;0.0076349;0.00817038;0.00898021;0.0101549;0.0109886;0.0122074;0.0140741;0.00251748;Mt;OhioR;228;Ohio_River;Ohio River
CO2B_W;USA;Fruits;FruitsTree_OhioR;Fruits;FruitsTree_OhioR_IRR_lo;0.0058057;0.0059326;0.0056072;0.0050899;0.00530346;0.0055915;0.005935;0.00576834;0.0057002;0.00539145;0.00304519;Mt;OhioR;228;Ohio_River;Ohio River
CO2B_W;USA;Fruits;FruitsTree_OhioR;Fruits;FruitsTree_OhioR_RFD_hi;0.087967;0.0898929;0.0849625;0.0771256;0.0831561;0.0920051;0.10476;0.113669;0.126784;0.146703;0.180571;Mt;OhioR;228;Ohio_River;Ohio River
CO2B_W;USA;Fruits;FruitsTree_OhioR;Fruits;FruitsTree_OhioR_RFD_lo;0.0586447;0.0599286;0.0566417;0.051417;0.0538161;0.0569509;0.0606685;0.059004;0.0583606;0.0551597;0.0535231;Mt;OhioR;228;Ohio_River;Ohio River
CO2B_W;USA;Fruits;FruitsTree_RioGrande;Fruits;FruitsTree_RioGrande_IRR_hi;0.0412144;0.0421166;0.0398068;0.0361349;0.0406379;0.0467722;0.055437;0.0669999;0.0814941;0.108963;0.150775;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
CO2B_W;USA;Fruits;FruitsTree_RioGrande;Fruits;FruitsTree_RioGrande_IRR_lo;0.0274763;0.0280777;0.0265379;0.02409;0.0262903;0.0288835;0.031974;0.0345696;0.0372543;0.0405574;0.0444817;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
CO2B_W;USA;Fruits;FruitsTree_RioGrande;Fruits;FruitsTree_RioGrande_RFD_hi;0.0006178;0.0006314;0.0005967;0.0005416;0.000616985;0.00071677;0.000856438;0.00104027;0.0012729;0.00171055;0.00239341;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
CO2B_W;USA;Fruits;FruitsTree_RioGrande;Fruits;FruitsTree_RioGrande_RFD_lo;0.0004119;0.0004209;0.0003978;0.0003611;0.000396252;0.000436978;0.000485234;0.000525;0.000565566;0.000614022;0.000668625;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
CO2B_W;USA;Fruits;FruitsTree_TennR;Fruits;FruitsTree_TennR_IRR_hi;0.008309;0.0084908;0.0080251;0.0072847;0.00791826;0.00877291;0.0100268;0.0115342;0.0134514;0.016964;0.0226628;Mt;TennR;230;Tennessee_River;Tennessee River
CO2B_W;USA;Fruits;FruitsTree_TennR;Fruits;FruitsTree_TennR_IRR_lo;0.0055393;0.0056605;0.00535;0.0048565;0.00514007;0.00546182;0.00584155;0.00603361;0.00626481;0.00648332;0.00687482;Mt;TennR;230;Tennessee_River;Tennessee River
CO2B_W;USA;Fruits;FruitsTree_TennR;Fruits;FruitsTree_TennR_RFD_hi;0.0232483;0.0237574;0.0224544;0.020383;0.0222271;0.0247107;0.0283429;0.032649;0.0381364;0.0482163;0.0646046;Mt;TennR;230;Tennessee_River;Tennessee River
CO2B_W;USA;Fruits;FruitsTree_TennR;Fruits;FruitsTree_TennR_RFD_lo;0.0154989;0.0158383;0.0149696;0.0135887;0.0144099;0.0153411;0.0164392;0.016987;0.0176435;0.0182566;0.0193296;Mt;TennR;230;Tennessee_River;Tennessee River
CO2B_W;USA;Fruits;FruitsTree_TexasCst;Fruits;FruitsTree_TexasCst_IRR_hi;0.0840917;0.0859325;0.0812194;0.0737278;0.0834148;0.0964665;0.109149;0.1154;0.125788;0.149318;0.177297;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
CO2B_W;USA;Fruits;FruitsTree_TexasCst;Fruits;FruitsTree_TexasCst_IRR_lo;0.0560611;0.0572883;0.0541463;0.0491519;0.0537351;0.0591356;0.0636121;0.0645373;0.066337;0.0691305;0.0744049;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
CO2B_W;USA;Fruits;FruitsTree_TexasCst;Fruits;FruitsTree_TexasCst_RFD_hi;0.0024111;0.0024639;0.0023288;0.0021141;0.00241113;0.00280448;0.0032557;0.00374956;0.00439161;0.00555571;0.00738048;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
CO2B_W;USA;Fruits;FruitsTree_TexasCst;Fruits;FruitsTree_TexasCst_RFD_lo;0.0016074;0.0016426;0.0015525;0.0014094;0.0015468;0.0017068;0.00184823;0.0018975;0.00195347;0.00199776;0.00206533;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
CO2B_W;USA;Fruits;FruitsTree_UsaColoRN;Fruits;FruitsTree_UsaColoRN_IRR_hi;0.0167496;0.0171163;0.0161775;0.0146854;0.0161059;0.0178917;0.0191184;0.021068;0.0234639;0.0268444;0.0235448;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
CO2B_W;USA;Fruits;FruitsTree_UsaColoRN;Fruits;FruitsTree_UsaColoRN_IRR_lo;0.0111664;0.0114109;0.010785;0.0097902;0.0104353;0.0111063;0.01116;0.0110434;0.0109156;0.01023;0.0101927;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
CO2B_W;USA;Fruits;FruitsTree_UsaColoRN;Fruits;FruitsTree_UsaColoRN_RFD_hi;0.0073768;0.0075383;0.0071248;0.0064676;0.00709319;0.00787969;0.00842418;0.00928713;0.010348;0.0118493;0.0144769;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
CO2B_W;USA;Fruits;FruitsTree_UsaColoRN;Fruits;FruitsTree_UsaColoRN_RFD_lo;0.0049179;0.0050255;0.0047499;0.0043117;0.00459583;0.00489134;0.00491743;0.00486812;0.00481396;0.00451535;0.00436419;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
CO2B_W;USA;Fruits;FruitsTree_UsaColoRS;Fruits;FruitsTree_UsaColoRS_IRR_hi;0.12686;0.129638;0.122527;0.111225;0.123831;0.14187;0.165179;0.198269;0.240412;0.314405;0.412607;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Fruits;FruitsTree_UsaColoRS;Fruits;FruitsTree_UsaColoRS_IRR_lo;0.0845736;0.086425;0.0816849;0.0741503;0.0807176;0.0886298;0.0973916;0.105293;0.113542;0.123603;0.138492;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Fruits;FruitsTree_UsaColoRS;Fruits;FruitsTree_UsaColoRS_RFD_hi;0.003985;0.0040723;0.003849;0.003494;0.0038738;0.00438243;0.00503071;0.00601754;0.00727166;0.00958238;0.0132954;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Fruits;FruitsTree_UsaColoRS;Fruits;FruitsTree_UsaColoRS_RFD_lo;0.0026567;0.0027149;0.002566;0.0023293;0.00251251;0.00272841;0.00296806;0.00319661;0.00343214;0.00371968;0.00410316;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
CO2B_W;USA;Fruits;FruitsTree_UsaCstE;Fruits;FruitsTree_UsaCstE_IRR_hi;0.137287;0.140293;0.132598;0.120367;0.128512;0.123157;0.126244;0.12828;0.129896;0.126656;0.097001;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstE;Fruits;FruitsTree_UsaCstE_IRR_lo;0.0915249;0.0935286;0.0883988;0.0802449;0.0834473;0.0829946;0.0837855;0.0805228;0.0784012;0.0741103;0.0695118;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstE;Fruits;FruitsTree_UsaCstE_RFD_hi;0.258921;0.264589;0.250077;0.22701;0.242723;0.258982;0.283099;0.303919;0.33352;0.381989;0.471376;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstE;Fruits;FruitsTree_UsaCstE_RFD_lo;0.172614;0.176393;0.166718;0.15134;0.157496;0.161082;0.164781;0.158793;0.154943;0.145372;0.141922;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstNE;Fruits;FruitsTree_UsaCstNE_IRR_hi;0.0608957;0.0622288;0.058816;0.0533908;0.0574478;0.061983;0.0676223;0.0738331;0.083112;0.101091;0.0983888;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstNE;Fruits;FruitsTree_UsaCstNE_IRR_lo;0.0405971;0.0414859;0.0392107;0.0355939;0.0372948;0.0385821;0.0393143;0.0385194;0.0386003;0.0384602;0.0375274;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstNE;Fruits;FruitsTree_UsaCstNE_RFD_hi;0.0108476;0.0110851;0.0104773;0.0095108;0.0102445;0.0110653;0.0120931;0.0132116;0.0148981;0.0181429;0.0217432;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstNE;Fruits;FruitsTree_UsaCstNE_RFD_lo;0.0072318;0.0073901;0.0069848;0.0063405;0.00664777;0.0068815;0.00702051;0.00688147;0.00690268;0.00688255;0.00652138;Mt;UsaCstNE;232;New_England;New England Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstSE;Fruits;FruitsTree_UsaCstSE_IRR_hi;5.05464;5.1653;4.882;4.43168;4.96771;5.62485;6.43044;7.34638;8.61698;10.0371;11.912;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstSE;Fruits;FruitsTree_UsaCstSE_IRR_lo;3.36976;3.44353;3.25466;2.95445;3.18835;3.42848;3.66176;3.73311;3.85518;3.84129;3.93982;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstSE;Fruits;FruitsTree_UsaCstSE_RFD_hi;0.0189514;0.0193661;0.018304;0.0166156;0.0183701;0.0205433;0.0232379;0.0264204;0.0308762;0.0376905;0.0481398;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Fruits;FruitsTree_UsaCstSE;Fruits;FruitsTree_UsaCstSE_RFD_lo;0.0126343;0.0129108;0.0122027;0.0110771;0.0118553;0.0126566;0.0134525;0.0137075;0.0141669;0.0141123;0.0141923;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
CO2B_W;USA;Fruits;FruitsTree_UsaPacNW;Fruits;FruitsTree_UsaPacNW_IRR_hi;1.2859;1.31405;1.24198;1.12742;1.22076;1.3371;1.51168;1.72361;2.00104;2.5502;2.7773;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
CO2B_W;USA;Fruits;FruitsTree_UsaPacNW;Fruits;FruitsTree_UsaPacNW_IRR_lo;0.857267;0.876034;0.827987;0.751613;0.792468;0.832421;0.881417;0.902199;0.931888;0.973458;0.991309;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
CO2B_W;USA;Fruits;FruitsTree_UsaPacNW;Fruits;FruitsTree_UsaPacNW_RFD_hi;0.0955194;0.0976106;0.0922571;0.083747;0.0909722;0.0999679;0.113427;0.129522;0.150603;0.192342;0.242378;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
CO2B_W;USA;Fruits;FruitsTree_UsaPacNW;Fruits;FruitsTree_UsaPacNW_RFD_lo;0.0636796;0.0650737;0.0615047;0.0558313;0.0589798;0.0620689;0.0658504;0.0674341;0.069676;0.0727789;0.0724121;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
CO2B_W;USA;Fruits;Fruits_ArkWhtRedR;Fruits;Fruits_ArkWhtRedR_IRR_hi;0.0578483;0.0700361;0.0744956;0.0778846;0.0808576;0.0838131;0.0888041;0.0899917;0.0879804;0.084948;0.0775151;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
CO2B_W;USA;Fruits;Fruits_ArkWhtRedR;Fruits;Fruits_ArkWhtRedR_IRR_lo;0.0385655;0.0466907;0.0496637;0.0519231;0.0543276;0.0567013;0.0596034;0.0601071;0.060428;0.0607145;0.0616045;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
CO2B_W;USA;Fruits;Fruits_ArkWhtRedR;Fruits;Fruits_ArkWhtRedR_RFD_hi;0.0884239;0.107053;0.11387;0.11905;0.129602;0.143222;0.161127;0.184287;0.213835;0.266582;0.350709;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
CO2B_W;USA;Fruits;Fruits_ArkWhtRedR;Fruits;Fruits_ArkWhtRedR_RFD_lo;0.0589493;0.0713687;0.0759131;0.0793664;0.084103;0.0892023;0.0949535;0.0977338;0.100781;0.103263;0.107918;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
CO2B_W;USA;Fruits;Fruits_California;Fruits;Fruits_California_IRR_hi;3.19469;3.86775;4.11403;4.30118;4.22529;4.06338;3.69533;3.27321;2.48173;1.30068;0.109533;Mt;California;217;California_River;California River
CO2B_W;USA;Fruits;Fruits_California;Fruits;Fruits_California_IRR_lo;2.12979;2.5785;2.74269;2.86745;2.88808;2.8618;2.7472;2.53889;2.14191;1.38666;0.179412;Mt;California;217;California_River;California River
CO2B_W;USA;Fruits;Fruits_California;Fruits;Fruits_California_RFD_hi;0.0029887;0.0036186;0.0038488;0.0040239;0.004244;0.00449997;0.00479404;0.00514981;0.00528626;0.00503124;0.00215544;Mt;California;217;California_River;California River
CO2B_W;USA;Fruits;Fruits_California;Fruits;Fruits_California_RFD_lo;0.0019925;0.0024124;0.0025658;0.0026826;0.0027547;0.00280186;0.0028049;0.00270716;0.00247155;0.00192947;0.00065501;Mt;California;217;California_River;California River
CO2B_W;USA;Fruits;Fruits_Caribbean;Fruits;Fruits_Caribbean_IRR_hi;0.013786;0.0040755;0.0062499;0.0076957;0.0076461;0.00721553;0.00711996;0.00691341;0.00755362;0.00898108;0.0116486;Mt;Caribbean;101;Caribbean;Caribbean
CO2B_W;USA;Fruits;Fruits_Caribbean;Fruits;Fruits_Caribbean_IRR_lo;0.0091907;0.002717;0.0041666;0.0051305;0.00510047;0.00473943;0.00447456;0.0039203;0.00383927;0.00377973;0.00392439;Mt;Caribbean;101;Caribbean;Caribbean
CO2B_W;USA;Fruits;Fruits_Caribbean;Fruits;Fruits_Caribbean_RFD_hi;0.0232587;0.0068762;0.0105448;0.0129839;0.012901;0.0121746;0.0120145;0.0116668;0.0127483;0.0151649;0.0196736;Mt;Caribbean;101;Caribbean;Caribbean
CO2B_W;USA;Fruits;Fruits_Caribbean;Fruits;Fruits_Caribbean_RFD_lo;0.0155058;0.0045841;0.0070298;0.0086559;0.00860537;0.00799626;0.00755001;0.00661525;0.00647898;0.00637936;0.00662256;Mt;Caribbean;101;Caribbean;Caribbean
CO2B_W;USA;Fruits;Fruits_FraserR;Fruits;Fruits_FraserR_RFD_hi;0.0000085;0.0000103;0.0000109;0.0000114;1.20541E-05;1.28384E-05;1.33217E-05;1.43175E-05;1.56779E-05;1.80027E-05;2.38785E-05;Mt;FraserR;27;Fraser;Fraser
CO2B_W;USA;Fruits;Fruits_FraserR;Fruits;Fruits_FraserR_RFD_lo;0.0000056;0.0000068;0.0000073;0.0000076;7.82458E-06;7.99269E-06;7.77381E-06;7.50316E-06;7.31051E-06;6.88206E-06;7.22867E-06;Mt;FraserR;27;Fraser;Fraser
CO2B_W;USA;Fruits;Fruits_GreatBasin;Fruits;Fruits_GreatBasin_IRR_hi;0.0045456;0.0055033;0.0058538;0.0061201;0.0066953;0.00743348;0.00815349;0.00927092;0.0106488;0.0128886;0.0145681;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Fruits;Fruits_GreatBasin;Fruits;Fruits_GreatBasin_IRR_lo;0.0030304;0.0036689;0.0039025;0.0040801;0.00434445;0.00463006;0.0048145;0.00492975;0.00503239;0.00501189;0.00533498;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Fruits;Fruits_GreatBasin;Fruits;Fruits_GreatBasin_RFD_hi;0.0009421;0.0011407;0.0012132;0.0012684;0.00138761;0.00154061;0.00168992;0.00192162;0.0022074;0.00267243;0.00350425;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Fruits;Fruits_GreatBasin;Fruits;Fruits_GreatBasin_RFD_lo;0.0006281;0.0007604;0.0008088;0.0008456;0.000900387;0.00095958;0.000997852;0.00102178;0.0010431;0.00103891;0.00108343;Mt;GreatBasin;222;Great;Great Basin
CO2B_W;USA;Fruits;Fruits_GreatLakes;Fruits;Fruits_GreatLakes_IRR_hi;0.0114076;0.013811;0.0146906;0.0153588;0.0163475;0.0177211;0.0194112;0.0205696;0.0224998;0.0255677;0.0330316;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Fruits;Fruits_GreatLakes;Fruits;Fruits_GreatLakes_IRR_lo;0.0076051;0.0092073;0.0097938;0.0102392;0.0106104;0.0110344;0.0113706;0.0108288;0.0105335;0.00982149;0.0100588;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Fruits;Fruits_GreatLakes;Fruits;Fruits_GreatLakes_RFD_hi;0.127545;0.154417;0.164249;0.171721;0.182775;0.198133;0.217375;0.230656;0.252662;0.287881;0.371629;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Fruits;Fruits_GreatLakes;Fruits;Fruits_GreatLakes_RFD_lo;0.0850302;0.102944;0.109499;0.114481;0.118631;0.123371;0.127334;0.121429;0.118288;0.110587;0.11317;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
CO2B_W;USA;Fruits;Fruits_MexCstNW;Fruits;Fruits_MexCstNW_IRR_hi;0.0009718;0.0011766;0.0012515;0.0013085;0.00140812;0.00154858;0.00177341;0.00209735;0.00249331;0.00321137;0.00439217;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
CO2B_W;USA;Fruits;Fruits_MexCstNW;Fruits;Fruits_MexCstNW_IRR_lo;0.0006479;0.0007844;0.0008343;0.0008723;0.000924761;0.00099054;0.00107412;0.00114499;0.00121305;0.00128561;0.00139934;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
CO2B_W;USA;Fruits;Fruits_MissouriR;Fruits;Fruits_MissouriR_IRR_hi;0.0157291;0.0190432;0.0202558;0.021177;0.023038;0.0257067;0.0284636;0.0289254;0.0254785;0.0187492;0.0139286;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Fruits;Fruits_MissouriR;Fruits;Fruits_MissouriR_IRR_lo;0.0104861;0.0126954;0.0135038;0.014118;0.0149673;0.0160687;0.0171743;0.0174695;0.0173067;0.0158498;0.0146845;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Fruits;Fruits_MissouriR;Fruits;Fruits_MissouriR_RFD_hi;0.18225;0.220646;0.234696;0.245373;0.267374;0.299224;0.338739;0.391492;0.460798;0.576572;0.794408;Mt;MissouriR;223;Missouri_River;Missouri River
CO2B_W;USA;Fruits;Fruits_MissouriR;Fruits;Fruits_MissouriR_RFD_lo;0.1215;0.147098;0.156464;0.163582;0.173496;0.186385;0.200138;0.208262;0.21776;0.224065;0.245413;Mt;MissouriR;223;Missouri_River;Missouri River
